Date,State Name,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-06-05,Uttarakhand,Butter Beans,53,61 - 67,64 - 87,1kg,N/A
2024-06-05,Uttarakhand,Broad Beans,75,86 - 95,90 - 124,1kg,N/A
2024-06-05,Uttarakhand,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-05,Uttarakhand,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-06-05,Uttarakhand,Cauliflower,27,31 - 34,32 - 45,1kg,N/A
2024-06-05,Uttarakhand,Cluster beans,43,49 - 55,52 - 71,1kg,N/A
2024-06-05,Uttarakhand,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-05,Uttarakhand,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-05,Uttarakhand,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-05,Uttarakhand,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-05,Uttarakhand,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-05,Uttarakhand,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-05,Uttarakhand,Curry Leaves,26,30 - 33,31 - 43,1kg,N/A
2024-06-05,Uttarakhand,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-05,Uttarakhand,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-05,Uttarakhand,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-06-05,Uttarakhand,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-05,Uttarakhand,Elephant Yam,36,41 - 46,43 - 59,1kg,N/A
2024-06-05,Uttarakhand,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-05,Uttarakhand,French Beans,165,190 - 210,198 - 272,1kg,N/A
2024-06-05,Uttarakhand,Garlic,253,291 - 321,304 - 417,1kg,N/A
2024-06-05,Uttarakhand,Ginger,129,148 - 164,155 - 213,1kg,N/A
2024-06-05,Uttarakhand,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-06-05,Uttarakhand,Green Peas,47,54 - 60,56 - 78,1kg,N/A
2024-06-05,Uttarakhand,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-06-05,Uttarakhand,Lemon (Lime),108,124 - 137,130 - 178,1kg,N/A
2024-06-05,Uttarakhand,Mango Raw,27,31 - 34,32 - 45,1kg,N/A
2024-06-05,Uttarakhand,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-05,Uttarakhand,Mushroom,74,85 - 94,89 - 122,1kg,N/A
2024-06-05,Uttarakhand,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-05,Uttarakhand,Ladies Finger,41,47 - 52,49 - 68,1kg,N/A
2024-06-05,Uttarakhand,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-05,Uttarakhand,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-05,Uttarakhand,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-05,Uttarakhand,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-05,Uttarakhand,Snake Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-05,Uttarakhand,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-05,Uttarakhand,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-05,Uttarakhand,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-06,Uttarakhand,Onion Big,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Uttarakhand,Onion Small,37,43 - 47,44 - 61,1kg,N/A
2024-06-06,Uttarakhand,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-06-06,Uttarakhand,Green Chilli,82,94 - 104,98 - 135,1kg,N/A
2024-06-06,Uttarakhand,Beetroot,36,41 - 46,43 - 59,1kg,N/A
2024-06-06,Uttarakhand,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Uttarakhand,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-06,Uttarakhand,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-06,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-06,Uttarakhand,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-06,Uttarakhand,Baby Corn,64,74 - 81,77 - 106,1kg,N/A
2024-06-06,Uttarakhand,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-06-06,Uttarakhand,Capsicum,45,52 - 57,54 - 74,1kg,N/A
2024-06-06,Uttarakhand,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-06,Uttarakhand,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-06,Uttarakhand,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-06-06,Uttarakhand,Broad Beans,75,86 - 95,90 - 124,1kg,N/A
2024-06-06,Uttarakhand,Cabbage,28,32 - 36,34 - 46,1kg,N/A
2024-06-06,Uttarakhand,Carrot,37,43 - 47,44 - 61,1kg,N/A
2024-06-06,Uttarakhand,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-06,Uttarakhand,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-06,Uttarakhand,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-06,Uttarakhand,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-06,Uttarakhand,Colocasia,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,Uttarakhand,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-06-06,Uttarakhand,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-06,Uttarakhand,Cucumber,26,30 - 33,31 - 43,1kg,N/A
2024-06-06,Uttarakhand,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,Uttarakhand,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-06,Uttarakhand,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-06,Uttarakhand,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Uttarakhand,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-06-06,Uttarakhand,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Uttarakhand,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-06,Uttarakhand,French Beans,88,101 - 112,106 - 145,1kg,N/A
2024-06-06,Uttarakhand,Garlic,190,219 - 241,228 - 314,1kg,N/A
2024-06-06,Uttarakhand,Ginger,128,147 - 163,154 - 211,1kg,N/A
2024-06-06,Uttarakhand,Onion Green,40,46 - 51,48 - 66,1kg,N/A
2024-06-06,Uttarakhand,Green Peas,46,53 - 58,55 - 76,1kg,N/A
2024-06-06,Uttarakhand,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-06,Uttarakhand,Lemon (Lime),89,102 - 113,107 - 147,1kg,N/A
2024-06-06,Uttarakhand,Mango Raw,35,40 - 44,42 - 58,1kg,N/A
2024-06-06,Uttarakhand,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-06,Uttarakhand,Mushroom,82,94 - 104,98 - 135,1kg,N/A
2024-06-06,Uttarakhand,Mustard Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-06,Uttarakhand,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-06,Uttarakhand,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-06,Uttarakhand,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-06-06,Uttarakhand,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Uttarakhand,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,N/A
2024-06-06,Uttarakhand,Snake Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Uttarakhand,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-06,Uttarakhand,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,Uttarakhand,Sweet Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-07,Uttarakhand,Onion Big,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Uttarakhand,Onion Small,37,43 - 47,44 - 61,1kg,N/A
2024-06-07,Uttarakhand,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-06-07,Uttarakhand,Green Chilli,82,94 - 104,98 - 135,1kg,N/A
2024-06-07,Uttarakhand,Beetroot,36,41 - 46,43 - 59,1kg,N/A
2024-06-07,Uttarakhand,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Uttarakhand,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-07,Uttarakhand,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-07,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-07,Uttarakhand,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-07,Uttarakhand,Baby Corn,64,74 - 81,77 - 106,1kg,N/A
2024-06-07,Uttarakhand,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-06-07,Uttarakhand,Capsicum,45,52 - 57,54 - 74,1kg,N/A
2024-06-07,Uttarakhand,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-07,Uttarakhand,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-07,Uttarakhand,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-06-07,Uttarakhand,Broad Beans,75,86 - 95,90 - 124,1kg,N/A
2024-06-07,Uttarakhand,Cabbage,28,32 - 36,34 - 46,1kg,N/A
2024-06-07,Uttarakhand,Carrot,37,43 - 47,44 - 61,1kg,N/A
2024-06-07,Uttarakhand,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-07,Uttarakhand,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-07,Uttarakhand,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-07,Uttarakhand,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-07,Uttarakhand,Colocasia,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,Uttarakhand,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-06-07,Uttarakhand,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,Uttarakhand,Cucumber,26,30 - 33,31 - 43,1kg,N/A
2024-06-07,Uttarakhand,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,Uttarakhand,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-07,Uttarakhand,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-07,Uttarakhand,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Uttarakhand,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-06-07,Uttarakhand,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Uttarakhand,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-07,Uttarakhand,French Beans,88,101 - 112,106 - 145,1kg,N/A
2024-06-07,Uttarakhand,Garlic,190,219 - 241,228 - 314,1kg,N/A
2024-06-07,Uttarakhand,Ginger,128,147 - 163,154 - 211,1kg,N/A
2024-06-07,Uttarakhand,Onion Green,40,46 - 51,48 - 66,1kg,N/A
2024-06-07,Uttarakhand,Green Peas,46,53 - 58,55 - 76,1kg,N/A
2024-06-07,Uttarakhand,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,Uttarakhand,Lemon (Lime),89,102 - 113,107 - 147,1kg,N/A
2024-06-07,Uttarakhand,Mango Raw,35,40 - 44,42 - 58,1kg,N/A
2024-06-07,Uttarakhand,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-07,Uttarakhand,Mushroom,82,94 - 104,98 - 135,1kg,N/A
2024-06-07,Uttarakhand,Mustard Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-07,Uttarakhand,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-07,Uttarakhand,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-07,Uttarakhand,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-06-07,Uttarakhand,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Uttarakhand,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,N/A
2024-06-07,Uttarakhand,Snake Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Uttarakhand,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-07,Uttarakhand,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,Uttarakhand,Sweet Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,Uttarakhand,Onion Big,32,37 - 41,38 - 53,1kg,N/A
2024-06-08,Uttarakhand,Onion Small,32,37 - 41,38 - 53,1kg,N/A
2024-06-08,Uttarakhand,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-06-08,Uttarakhand,Green Chilli,81,93 - 103,97 - 134,1kg,N/A
2024-06-08,Uttarakhand,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Uttarakhand,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,Uttarakhand,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-08,Uttarakhand,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-08,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-08,Uttarakhand,Ash gourd,21,24 - 27,25 - 35,1kg,N/A
2024-06-08,Uttarakhand,Baby Corn,62,71 - 79,74 - 102,1kg,N/A
2024-06-08,Uttarakhand,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-08,Uttarakhand,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-08,Uttarakhand,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Uttarakhand,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Uttarakhand,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-08,Uttarakhand,Broad Beans,63,72 - 80,76 - 104,1kg,N/A
2024-06-08,Uttarakhand,Cabbage,31,36 - 39,37 - 51,1kg,N/A
2024-06-08,Uttarakhand,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-08,Uttarakhand,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-06-08,Uttarakhand,Cluster beans,44,51 - 56,53 - 73,1kg,N/A
2024-06-08,Uttarakhand,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-08,Uttarakhand,Colocasia Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-08,Uttarakhand,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-08,Uttarakhand,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-08,Uttarakhand,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-06-08,Uttarakhand,Cucumber,24,28 - 30,29 - 40,1kg,N/A
2024-06-08,Uttarakhand,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-06-08,Uttarakhand,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-08,Uttarakhand,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Uttarakhand,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,Uttarakhand,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Uttarakhand,Elephant Yam,38,44 - 48,46 - 63,1kg,N/A
2024-06-08,Uttarakhand,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-08,Uttarakhand,French Beans,96,110 - 122,115 - 158,1kg,N/A
2024-06-08,Uttarakhand,Garlic,197,227 - 250,236 - 325,1kg,N/A
2024-06-08,Uttarakhand,Ginger,135,155 - 171,162 - 223,1kg,N/A
2024-06-08,Uttarakhand,Onion Green,42,48 - 53,50 - 69,1kg,N/A
2024-06-08,Uttarakhand,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-08,Uttarakhand,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Uttarakhand,Lemon (Lime),87,100 - 110,104 - 144,1kg,N/A
2024-06-08,Uttarakhand,Mango Raw,32,37 - 41,38 - 53,1kg,N/A
2024-06-08,Uttarakhand,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-08,Uttarakhand,Mushroom,89,102 - 113,107 - 147,1kg,N/A
2024-06-08,Uttarakhand,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-08,Uttarakhand,Ladies Finger,43,49 - 55,52 - 71,1kg,N/A
2024-06-08,Uttarakhand,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-08,Uttarakhand,Radish,37,43 - 47,44 - 61,1kg,N/A
2024-06-08,Uttarakhand,Ridge Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-08,Uttarakhand,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-06-08,Uttarakhand,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-08,Uttarakhand,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-08,Uttarakhand,Spinach,14,16 - 18,17 - 23,1kg,N/A
2024-06-08,Uttarakhand,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-09,Uttarakhand,Onion Big,32,37 - 41,38 - 53,1kg,N/A
2024-06-09,Uttarakhand,Onion Small,32,37 - 41,38 - 53,1kg,N/A
2024-06-09,Uttarakhand,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-06-09,Uttarakhand,Green Chilli,81,93 - 103,97 - 134,1kg,N/A
2024-06-09,Uttarakhand,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Uttarakhand,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Uttarakhand,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-09,Uttarakhand,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-09,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-09,Uttarakhand,Ash gourd,21,24 - 27,25 - 35,1kg,N/A
2024-06-09,Uttarakhand,Baby Corn,62,71 - 79,74 - 102,1kg,N/A
2024-06-09,Uttarakhand,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-09,Uttarakhand,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-09,Uttarakhand,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Uttarakhand,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Uttarakhand,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-09,Uttarakhand,Broad Beans,63,72 - 80,76 - 104,1kg,N/A
2024-06-09,Uttarakhand,Cabbage,31,36 - 39,37 - 51,1kg,N/A
2024-06-09,Uttarakhand,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-09,Uttarakhand,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-06-09,Uttarakhand,Cluster beans,44,51 - 56,53 - 73,1kg,N/A
2024-06-09,Uttarakhand,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-09,Uttarakhand,Colocasia Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-09,Uttarakhand,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-09,Uttarakhand,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-09,Uttarakhand,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-06-09,Uttarakhand,Cucumber,24,28 - 30,29 - 40,1kg,N/A
2024-06-09,Uttarakhand,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-06-09,Uttarakhand,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-09,Uttarakhand,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Uttarakhand,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Uttarakhand,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Uttarakhand,Elephant Yam,38,44 - 48,46 - 63,1kg,N/A
2024-06-09,Uttarakhand,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-09,Uttarakhand,French Beans,96,110 - 122,115 - 158,1kg,N/A
2024-06-09,Uttarakhand,Garlic,197,227 - 250,236 - 325,1kg,N/A
2024-06-09,Uttarakhand,Ginger,135,155 - 171,162 - 223,1kg,N/A
2024-06-09,Uttarakhand,Onion Green,42,48 - 53,50 - 69,1kg,N/A
2024-06-09,Uttarakhand,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-09,Uttarakhand,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Uttarakhand,Lemon (Lime),87,100 - 110,104 - 144,1kg,N/A
2024-06-09,Uttarakhand,Mango Raw,32,37 - 41,38 - 53,1kg,N/A
2024-06-09,Uttarakhand,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-09,Uttarakhand,Mushroom,89,102 - 113,107 - 147,1kg,N/A
2024-06-09,Uttarakhand,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-09,Uttarakhand,Ladies Finger,43,49 - 55,52 - 71,1kg,N/A
2024-06-09,Uttarakhand,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-09,Uttarakhand,Radish,37,43 - 47,44 - 61,1kg,N/A
2024-06-09,Uttarakhand,Ridge Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-09,Uttarakhand,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-06-09,Uttarakhand,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-09,Uttarakhand,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-09,Uttarakhand,Spinach,14,16 - 18,17 - 23,1kg,N/A
2024-06-09,Uttarakhand,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-10,Uttarakhand,Onion Big,32,37 - 41,38 - 53,1kg,N/A
2024-06-10,Uttarakhand,Onion Small,32,37 - 41,38 - 53,1kg,N/A
2024-06-10,Uttarakhand,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-06-10,Uttarakhand,Green Chilli,81,93 - 103,97 - 134,1kg,N/A
2024-06-10,Uttarakhand,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Uttarakhand,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Uttarakhand,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-10,Uttarakhand,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-10,Uttarakhand,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-10,Uttarakhand,Ash gourd,21,24 - 27,25 - 35,1kg,N/A
2024-06-10,Uttarakhand,Baby Corn,62,71 - 79,74 - 102,1kg,N/A
2024-06-10,Uttarakhand,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-10,Uttarakhand,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-10,Uttarakhand,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Uttarakhand,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Uttarakhand,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-10,Uttarakhand,Broad Beans,63,72 - 80,76 - 104,1kg,N/A
2024-06-10,Uttarakhand,Cabbage,31,36 - 39,37 - 51,1kg,N/A
2024-06-10,Uttarakhand,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-10,Uttarakhand,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-06-10,Uttarakhand,Cluster beans,44,51 - 56,53 - 73,1kg,N/A
2024-06-10,Uttarakhand,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-10,Uttarakhand,Colocasia Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-10,Uttarakhand,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-10,Uttarakhand,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-10,Uttarakhand,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-06-10,Uttarakhand,Cucumber,24,28 - 30,29 - 40,1kg,N/A
2024-06-10,Uttarakhand,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-06-10,Uttarakhand,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-10,Uttarakhand,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Uttarakhand,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Uttarakhand,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Uttarakhand,Elephant Yam,38,44 - 48,46 - 63,1kg,N/A
2024-06-10,Uttarakhand,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-10,Uttarakhand,French Beans,96,110 - 122,115 - 158,1kg,N/A
2024-06-10,Uttarakhand,Garlic,197,227 - 250,236 - 325,1kg,N/A
2024-06-10,Uttarakhand,Ginger,135,155 - 171,162 - 223,1kg,N/A
2024-06-10,Uttarakhand,Onion Green,42,48 - 53,50 - 69,1kg,N/A
2024-06-10,Uttarakhand,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-10,Uttarakhand,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Uttarakhand,Lemon (Lime),87,100 - 110,104 - 144,1kg,N/A
2024-06-10,Uttarakhand,Mango Raw,32,37 - 41,38 - 53,1kg,N/A
2024-06-10,Uttarakhand,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-10,Uttarakhand,Mushroom,89,102 - 113,107 - 147,1kg,N/A
2024-06-10,Uttarakhand,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-10,Uttarakhand,Ladies Finger,43,49 - 55,52 - 71,1kg,N/A
2024-06-10,Uttarakhand,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-10,Uttarakhand,Radish,37,43 - 47,44 - 61,1kg,N/A
2024-06-10,Uttarakhand,Ridge Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-10,Uttarakhand,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-06-10,Uttarakhand,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-10,Uttarakhand,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-10,Uttarakhand,Spinach,14,16 - 18,17 - 23,1kg,N/A
2024-06-10,Uttarakhand,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-11,Uttarakhand,Onion Big,38,44 - 48,46 - 63,1kg,N/A
2024-06-11,Uttarakhand,Onion Small,52,60 - 66,62 - 86,1kg,N/A
2024-06-11,Uttarakhand,Tomato,38,44 - 48,46 - 63,1kg,N/A
2024-06-11,Uttarakhand,Green Chilli,90,104 - 114,108 - 149,1kg,N/A
2024-06-11,Uttarakhand,Beetroot,37,43 - 47,44 - 61,1kg,N/A
2024-06-11,Uttarakhand,Potato,32,37 - 41,38 - 53,1kg,N/A
